Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type,Region
6/21/2019,5.911166667,6.978,8.343142857,R2Interior,Reference,Interior
6/22/2019,6.757291667,7.682,8.229,R2Interior,Reference,Interior
6/23/2019,6.740791667,7.682,8.086428571,R2Interior,Reference,Interior
6/24/2019,6.326,7.381,7.647285714,R2Interior,Reference,Interior
6/11/2019,12.16816667,13.365,13.02014286,R3Coast,Reference,Coast
6/12/2019,13.824875,14.709,11.39328571,R3Coast,Reference,Coast
6/13/2019,14.109625,14.421,12.01585714,R3Coast,Reference,Coast
6/14/2019,12.37620833,13.269,12.54414286,R3Coast,Reference,Coast
6/15/2019,12.57729167,13.173,13.01657143,R3Coast,Reference,Coast
6/16/2019,12.97129167,13.654,13.44557143,R3Coast,Reference,Coast
6/17/2019,13.20025,13.846,13.77671429,R3Coast,Reference,Coast
6/18/2019,12.9715,13.461,13.79042857,R3Coast,Reference,Coast
6/19/2019,11.596625,12.401,13.46071429,R3Coast,Reference,Coast
6/20/2019,10.8255,11.139,12.99185714,R3Coast,Reference,Coast
6/21/2019,11.21933333,11.819,12.78471429,R3Coast,Reference,Coast
6/22/2019,11.29695833,11.625,12.56357143,R3Coast,Reference,Coast
6/23/2019,10.976125,11.139,12.20428571,R3Coast,Reference,Coast
6/24/2019,10.67083333,11.041,11.80357143,R3Coast,Reference,Coast
6/25/2019,11.22241667,12.11,11.61057143,R3Coast,Reference,Coast
6/26/2019,12.0205,12.787,11.66571429,R3Coast,Reference,Coast
6/27/2019,11.43470833,12.11,11.80442857,R3Coast,Reference,Coast
6/28/2019,11.08595833,11.236,11.72114286,R3Coast,Reference,Coast
6/29/2019,11.32470833,11.916,11.76271429,R3Coast,Reference,Coast
6/30/2019,12.100875,12.98,12.02571429,R3Coast,Reference,Coast
7/1/2019,12.87070833,13.654,12.399,R3Coast,Reference,Coast
7/2/2019,12.388125,13.173,12.55085714,R3Coast,Reference,Coast
7/3/2019,12.00895833,12.207,12.468,R3Coast,Reference,Coast
