Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type
7/27/2018,10.25441667,12.883,12.28685714,20Interior,Buffer
7/28/2018,10.53454167,13.461,12.74428571,20Interior,Buffer
7/29/2018,10.528125,13.365,12.93742857,20Interior,Buffer
7/30/2018,11.44341667,14.804,13.37771429,20Interior,Buffer
7/31/2018,11.31595833,13.846,13.54285714,20Interior,Buffer
8/1/2018,11.6365,14.804,13.78971429,20Interior,Buffer
8/2/2018,11.034875,14.325,13.92685714,20Interior,Buffer
8/3/2018,10.11270833,12.11,13.81642857,20Interior,Buffer
8/4/2018,9.553875,11.431,13.52642857,20Interior,Buffer
8/5/2018,9.951416667,12.497,13.40242857,20Interior,Buffer
8/6/2018,10.78283333,14.038,13.293,20Interior,Buffer
8/7/2018,10.73141667,13.942,13.30671429,20Interior,Buffer
7/6/2018,9.135916667,11.431,9.348285714,21Interior,Clearcut
7/7/2018,8.700833333,10.553,9.644285714,21Interior,Clearcut
7/8/2018,8.088666667,9.866,9.757,21Interior,Clearcut
7/9/2018,8.685666667,10.748,10.29557143,21Interior,Clearcut
7/10/2018,8.550708333,9.472,10.50828571,21Interior,Clearcut
7/11/2018,8.50125,12.304,10.88471429,21Interior,Clearcut
7/12/2018,9.449625,14.804,11.31114286,21Interior,Clearcut
7/13/2018,9.972083333,15.378,11.875,21Interior,Clearcut
7/14/2018,9.8895,15.091,12.52328571,21Interior,Clearcut
7/15/2018,9.533666667,14.996,13.25614286,21Interior,Clearcut
7/16/2018,10.03558333,14.804,13.83557143,21Interior,Clearcut
7/17/2018,10.66054167,14.9,14.611,21Interior,Clearcut
7/18/2018,11.04725,15.473,15.06371429,21Interior,Clearcut
7/19/2018,10.18558333,14.709,15.05014286,21Interior,Clearcut
7/20/2018,9.062083333,12.11,14.58328571,21Interior,Clearcut
7/21/2018,8.14675,10.455,13.921,21Interior,Clearcut
7/22/2018,9.438041667,12.69,13.59157143,21Interior,Clearcut
7/23/2018,9.568875,11.431,13.10971429,21Interior,Clearcut
